ONET_SOC_CODE,ELEMENT_ID,ELEMENT_NAME,SCALE_ID,CATEGORY,DATA_VALUE,N,STANDARD_ERROR,LOWER_CI_BOUND,UPPER_CI_BOUND,RECOMMEND_SUPPRESS,DATE,DOMAIN_SOURCE
41-2011.00,3.A.1,Related Work Experience,RW,6.0,20.77,21,11.9577,5.4418,54.4105,N,08/2024,Incumbent
41-2011.00,3.A.1,Related Work Experience,RW,7.0,6.36,21,6.3898,0.7187,38.9096,N,08/2024,Incumbent
41-2011.00,3.A.1,Related Work Experience,RW,8.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.1,Related Work Experience,RW,9.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.1,Related Work Experience,RW,10.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.1,Related Work Experience,RW,11.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,1.0,24.3,21,12.4423,7.2632,56.8239,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,2.0,56.54,21,15.6898,25.5607,83.1299,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,3.0,15.53,21,10.5262,3.3338,49.5039,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,4.0,2.42,21,2.0358,0.4086,13.0294,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,5.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,6.0,1.21,21,1.2523,0.1374,9.8267,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,1.0,26.08,21,10.554,10.119,52.4997,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,2.0,45.59,21,15.7149,18.2668,75.853,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,3.0,10.38,21,8.7991,1.586,45.4429,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,4.0,10.38,21,8.2543,1.7883,42.4352,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,5.0,6.36,21,6.3898,0.7187,38.9096,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,6.0,1.21,21,1.2523,0.1374,9.8267,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,21,0.0,,,N,08/2024,Incumbent
41-2011.00,3.A.4.a,Apprenticeship,IM,,1.52,21,0.1894,1.1241,1.9144,N,08/2024,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,1.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,2.0,96.45,28,2.1991,87.9128,99.0248,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,3.0,1.19,28,1.2413,0.1387,9.4901,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,4.0,2.36,28,1.7703,0.4955,10.4742,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,5.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,6.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,7.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,8.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,9.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,10.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,11.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.1,Required Level of Education,RL,12.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,2.D.4.a,Job-Related Professional Certification,IM,,1.31,28,0.1345,1.03,1.5822,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,1.0,35.59,28,13.1951,14.5033,64.2892,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,2.0,1.18,28,1.2274,0.137,9.3922,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,3.0,1.18,28,1.2039,0.1428,9.0462,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,4.0,1.19,28,1.2413,0.1387,9.4901,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,5.0,45.62,28,15.9334,18.3378,75.8054,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,6.0,6.54,28,4.2644,1.6431,22.6533,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,7.0,8.7,28,5.0963,2.4934,26.2231,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,8.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,9.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,10.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.1,Related Work Experience,RW,11.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,1.0,11.32,28,6.4214,3.3228,32.17,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,2.0,58.45,28,14.4563,29.3161,82.673,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,3.0,28.94,28,13.4742,9.5955,60.9684,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,4.0,1.29,28,1.3603,0.1466,10.4547,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,5.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,1.0,2.36,28,1.315,0.7418,7.2324,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,2.0,73.72,28,12.0187,43.9945,90.9248,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,3.0,22.63,28,11.6784,6.9268,53.4753,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,4.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,5.0,1.29,28,1.3603,0.1466,10.4547,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,6.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,28,0.0,,,N,08/2019,Incumbent
41-2012.00,3.A.4.a,Apprenticeship,IM,,1.38,28,0.1528,1.0696,1.6968,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,1.0,0.78,24,0.824,0.0874,6.6258,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,2.0,55.86,24,12.6223,30.5055,78.4942,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,3.0,0.43,24,0.4652,0.0442,3.9711,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,4.0,13.21,24,9.3953,2.7155,45.3336,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,5.0,9.47,24,6.2138,2.2837,31.9022,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,6.0,20.25,24,9.3895,7.0864,45.8099,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,7.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,8.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,9.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,10.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,11.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.1,Required Level of Education,RL,12.0,0.0,24,0.0,,,N,08/2019,Incumbent
41-2021.00,2.D.4.a,Job-Related Professional Certification,IM,,1.63,22,0.219,1.1696,2.0804,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,1.0,38.27,23,13.095,16.4177,66.1854,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,2.0,8.96,23,5.9997,2.0957,31.1495,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,3.0,3.08,23,2.8139,0.4467,18.3433,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,4.0,6.17,23,5.5336,0.8985,32.306,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,5.0,18.45,23,8.6129,6.4573,42.581,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,6.0,14.02,23,8.3021,3.7611,40.4847,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,7.0,10.61,23,7.5311,2.2346,38.1221,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,8.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,9.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,10.0,0.44,23,0.4657,0.0489,3.8478,N,08/2019,Incumbent
41-2021.00,3.A.1,Related Work Experience,RW,11.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,1.0,31.53,23,11.7129,13.0008,58.6524,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,2.0,33.59,23,12.4755,13.6879,61.7325,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,3.0,3.81,23,3.0043,0.7176,17.8232,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,4.0,11.76,23,6.9419,3.2223,34.796,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,5.0,8.98,23,8.734,1.0642,47.5022,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,7.0,5.17,23,5.3245,0.5691,34.1557,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.2,On-Site or In-Plant Training,PT,9.0,5.17,23,4.9199,0.6744,30.4179,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,1.0,8.37,23,6.0108,1.7685,31.6929,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,2.0,34.7,23,12.6128,14.3509,62.7669,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,3.0,31.73,23,13.1175,11.6894,62.0009,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,4.0,5.88,23,5.4736,0.7973,32.6951,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,5.0,5.17,23,5.3245,0.5691,34.1557,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,6.0,8.98,23,8.734,1.0642,47.5022,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,23,0.0,,,N,08/2019,Incumbent
41-2021.00,3.A.3,On-the-Job Training,OJ,9.0,5.17,23,4.9199,0.6744,30.4179,N,08/2019,Incumbent
41-2021.00,3.A.4.a,Apprenticeship,IM,,1.6,21,0.2435,1.0915,2.1075,N,08/2019,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,1.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,2.0,46.85,15,12.3163,23.3829,71.8057,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,3.0,4.98,15,3.8056,0.9276,22.7174,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,4.0,25.22,15,11.5968,8.2743,55.7728,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,5.0,9.33,15,9.8385,0.8432,55.4792,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,6.0,13.61,15,12.5,1.5843,60.6431,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,7.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,8.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,9.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,10.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,11.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.1,Required Level of Education,RL,12.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,2.D.4.a,Job-Related Professional Certification,IM,,1.97,15,0.3634,1.1882,2.7469,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,1.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,2.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,3.0,17.92,15,11.1923,4.0931,52.7537,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,4.0,3.58,15,3.535,0.4128,25.0067,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,5.0,13.61,15,10.6701,2.2021,52.452,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,6.0,50.31,15,12.2158,26.1998,74.2786,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,7.0,8.67,15,8.0832,1.0514,45.8834,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,8.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,9.0,5.9,15,5.9538,0.6257,38.4641,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,10.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.1,Related Work Experience,RW,11.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,1.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,2.0,22.83,15,11.2763,6.9725,53.8623,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,3.0,30.21,15,10.3602,13.1088,55.3928,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,4.0,20.26,15,11.0923,5.5064,52.5603,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,5.0,7.19,15,4.6268,1.723,25.5229,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,6.0,13.61,15,12.5,1.5843,60.6431,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.2,On-Site or In-Plant Training,PT,9.0,5.9,15,5.9538,0.6257,38.4641,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,1.0,9.22,15,9.7329,0.8321,55.1524,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,2.0,17.19,15,10.8517,3.89,51.5692,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,3.0,26.7,15,12.361,8.5906,58.5334,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,4.0,12.33,15,10.5689,1.6966,53.3866,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,5.0,7.79,15,4.7912,1.9776,26.1052,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,6.0,13.61,15,12.5,1.5843,60.6431,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,7.0,7.27,15,7.8381,0.643,48.7,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,8.0,5.9,15,5.9538,0.6257,38.4641,N,08/2023,Incumbent
41-2022.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,15,0.0,,,N,08/2023,Incumbent
41-2022.00,3.A.4.a,Apprenticeship,IM,,2.11,15,0.3992,1.2503,2.9628,N,08/2023,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,1.0,19.32,30,11.0832,5.2982,50.6224,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,2.0,63.45,30,14.6976,32.1991,86.3861,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,3.0,2.02,30,1.5894,0.3963,9.6334,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,4.0,1.42,30,1.0562,0.3047,6.3234,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,5.0,9.79,30,9.3312,1.2336,48.5119,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,6.0,4.01,30,2.9906,0.8447,16.991,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,7.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,8.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,9.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,10.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,11.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,2.D.1,Required Level of Education,RL,12.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,1.0,39.75,30,16.9529,13.4297,73.7291,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,2.0,0.65,30,0.6812,0.0766,5.3307,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,3.0,2.97,30,3.0496,0.352,21.0188,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,4.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,5.0,32.02,30,16.8187,8.8422,69.5813,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,6.0,7.29,30,3.7062,2.4999,19.444,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,7.0,6.87,30,5.0698,1.436,27.1711,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,8.0,0.65,30,0.6812,0.0766,5.3307,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,9.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,10.0,9.79,30,9.3312,1.2336,48.5119,N,08/2018,Incumbent
41-2031.00,3.A.1,Related Work Experience,RW,11.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,1.0,4.61,30,4.1122,0.707,24.6656,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,2.0,33.44,30,16.7637,9.7213,70.1008,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,3.0,44.22,30,16.3196,17.0063,75.4194,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,4.0,2.07,30,1.6173,0.4128,9.748,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,5.0,14.35,30,10.4246,2.8709,48.7053,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,6.0,1.31,30,1.3535,0.1542,10.1822,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,1.0,15.81,30,10.5475,3.5808,48.7065,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,2.0,21.59,30,16.7607,3.5053,67.5956,Y,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,3.0,32.29,30,11.1261,14.4155,57.4528,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,4.0,25.75,30,11.6104,9.1021,54.5603,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,5.0,2.61,30,2.1482,0.4725,13.121,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,6.0,1.96,30,1.5161,0.3958,9.1256,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-2031.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,30,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,1.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,2.0,29.83,34,9.6711,14.2434,52.116,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,3.0,1.43,34,1.085,0.3033,6.4898,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,4.0,13.28,34,5.7008,5.2964,29.5394,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,5.0,3.6,34,3.4964,0.4791,22.4759,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,6.0,51.85,34,9.9191,32.4293,70.7352,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,7.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,8.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,9.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,10.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,11.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.1,Required Level of Education,RL,12.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,2.D.4.a,Job-Related Professional Certification,IM,,1.72,23,0.1649,1.3803,2.0645,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,1.0,16.12,34,7.5891,5.7807,37.58,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,2.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,3.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,4.0,3.57,34,2.8527,0.6798,16.6608,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,5.0,1.74,34,1.3398,0.3606,8.0112,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,6.0,28.88,34,7.9672,15.5738,47.2035,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,7.0,33.13,34,11.2258,15.0177,58.1423,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,8.0,8.23,34,7.3339,1.2274,39.2763,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,9.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,10.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.1,Related Work Experience,RW,11.0,8.33,34,7.4781,1.223,39.9941,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,1.0,13.62,34,7.575,4.0803,36.8821,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,2.0,19.76,34,8.0761,8.037,40.9752,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,3.0,33.85,34,8.6513,18.9082,52.8995,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,4.0,18.63,34,8.9507,6.4423,43.2173,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,5.0,2.16,34,1.6931,0.4327,10.1175,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,6.0,11.97,34,7.9987,2.8231,38.9131,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,34,0.0,,,N,08/2018,Incumbent
41-3011.00,3.A.3,On-the-Job Training,OJ,1.0,0.72,34,0.7363,0.0876,5.5993,N,08/2018,Incumbent
41-3011.00,3.A.3,On-the-Job Training,OJ,2.0,19.87,34,8.7539,7.4948,43.1468,N,08/2018,Incumbent
41-3011.00,3.A.3,On-the-Job Training,OJ,3.0,22.24,34,9.2481,8.786,45.9133,N,08/2018,Incumbent
